"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
15,"Recording_19","Process_14",1645424171,"11","Drag and drop UI element in window","Google Chrome - 3 running windows in Quick Launch Bar","","","[""UIAutomation.DragAndDropElement MouseDownOffsetY: 8 MouseDownOffsetX: 14 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.TopLeft ControlToDrag: appmask['Quick Launch Bar']['Google Chrome - 3 running windows'] MouseUpOffsetY: -38 MouseUpOffsetX: 39 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.TopLeft ControlToDropOver: appmask['List \\'Task Switcher\\'']['List Item \\'Setup Page - Zoho CRM - Google Chrome\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]","17","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Sharepoint"
16,"Recording_19","Process_14",1645424182,"16","Click UI element in window","Image 2 in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Image 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","18","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Sharepoint"
17,"Recording_19","Process_14",1645424198,"5","Drag and drop UI element in window","Hyperlink 'Add Approval Process' in Hyperlink 'Approval Processes' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -4 MouseDownOffsetX: -23 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleRight ControlToDrag: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Approval Processes\\''] MouseUpOffsetY: 0 MouseUpOffsetX: -8 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleRight ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Add Approval Process\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]","19","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
18,"Recording_19","Process_14",1645424203,"17","Click UI element in window","Data Item 'Approval  ...  Approval Process' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'Approval  ...  Approval Process\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 36 OffsetY: 54 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","20","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
19,"Recording_19","Process_14",1645424220,"5","Populate text field in window","Edit 'Name' in Pane 'New Tab - Google Chrome - Name'; Text:'Approval request for Fire fighting mock drill'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Name\\''] Text: 'Approval request for Fire fighting mock drill' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","21","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
20,"Recording_19","Process_14",1645424225,"3","Populate text field in window","Edit 'Description' in Pane 'New Tab - Google Chrome - Name'; Text:'https://Company.sharepoint.com/:w:/s/ProjectRoadMap/ENCODED_VALUE?e=HASHED_VALUE'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Description\\''] Text: 'https://Company.sharepoint.com/:w:/s/ProjectRoadMap/ENCODED_VALUE?e=HASHED_VALUE' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","22","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
21,"Recording_19","Process_14",1645424228,"3","Click UI element in window","Data Item 'Record CreationRecord Edit' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'Record CreationRecord Edit\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -22 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","23","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
22,"Recording_19","Process_14",1645424231,"15","Click UI element in window","Hyperlink 'Add Rule to this process' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Add Rule to this process\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -51 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","24","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
23,"Recording_19","Process_14",1645424246,"1","Click UI element in window","Combo Box 'None' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Combo Box \\'None\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 8 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","25","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
24,"Recording_19","Process_14",1645424247,"7","Click UI element in window","Data Item 'Approval  ...  Approval Process' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'Approval  ...  Approval Process\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 354 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","26","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
25,"Recording_19","Process_14",1645424254,"6","Populate text field in window","Edit in Pane 'New Tab - Google Chrome - Name'; Text:'Fire Fighting'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit'] Text: 'Fire Fighting' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","27","Open the Approval tool and generate request","Event_91","sharepoint/approvals/googlecalendar","Approvals"
26,"Recording_19","Process_14",1645424260,"1","Click UI element in window","Text 'Who should approve' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'Who should approve\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 13 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","28","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
27,"Recording_19","Process_14",1645424261,"4","Click UI element in window","Data Item 'None  ' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'None \xa0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: 11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","29","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
28,"Recording_19","Process_14",1645424265,"5","Click UI element in window","Hyperlink 'Users' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Users\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -15 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","30","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
29,"Recording_19","Process_14",1645424270,"12","Drag and drop UI element in window","Data Item 'Approval  ...  Approval Process' in Text 'Choose User' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -1 MouseDownOffsetX: 0 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleRight ControlToDrag: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'Choose User\\''] MouseUpOffsetY: -138 MouseUpOffsetX: -180 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleRight ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'Approval  ...  Approval Process\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]","31","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
30,"Recording_19","Process_14",1645424282,"5","Click UI element in window","Button 'Done' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Done\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -1 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","32","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
31,"Recording_19","Process_14",1645424287,"2","Click UI element in window","Data Item 'Approval  ...  Approval Process' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'Approval  ...  Approval Process\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 83 OffsetY: -147 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","33","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
32,"Recording_19","Process_14",1645424289,"9","Press button in window","Button 'Save' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Save\\'']\n""]","34","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
33,"Recording_19","Process_14",1645424298,"4","Click UI element in window","Hyperlink 'Tasks' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Tasks\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -9 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","35","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
34,"Recording_19","Process_14",1645424302,"8","Click UI element in window","Button 'Create Task' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Create Task\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 31 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","36","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
35,"Recording_19","Process_14",1645424310,"2","Populate text field in window","Edit 2 in Pane 'New Tab - Google Chrome - Name'; Text:'Fire fighting'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit 2'] Text: 'Fire fighting' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","37","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
36,"Recording_19","Process_14",1645424312,"10","Click UI element in window","Edit 'mmm d, yyyy' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'mmm d, yyyy\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 39 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","38","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
37,"Recording_19","Process_14",1645424322,"5","Populate text field in window","Edit 3 in Pane 'New Tab - Google Chrome - Name'; Text:'https://Company.sharepoint.com/:w:/s/ProjectRoadMap/ENCODED_VALUE?e=HASHED_VALUE'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit 3'] Text: 'https://Company.sharepoint.com/:w:/s/ProjectRoadMap/ENCODED_VALUE?e=HASHED_VALUE' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","39","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
38,"Recording_19","Process_14",1645424327,"33","Click UI element in window","Button 'Save' 2 in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Save\\' 2'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -1 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","43","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
39,"Recording_19","Process_14",1645424360,"","Click UI element in window","Hyperlink 'Approval request for Fire fighting mock drill' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Approval request for Fire fighting mock drill\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 24 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n"", '# End of autogenerated actions using the desktop recorder\n']","","Send a request for approval to conduct Mock drill to higher authority","Event_92","sharepoint/approvals/googlecalendar","Approvals"
