"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"11",10,"Recording_51","Process_21",2022-03-03 03:50:57,4,"Click UI element in window","Hyperlink 'Project RoadMap' in Window 'SharePoint  ...  - Microsoft​ Edge'","msedge","SharePoint and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'SharePoint  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",12,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"12",11,"Recording_51","Process_21",2022-03-03 03:51:01,10,"Click UI element in window","Hyperlink 'Documents' in Window 'Project  ...  - Microsoft​ Edge'","msedge","Project RoadMap - Home and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 12 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",13,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"13",12,"Recording_51","Process_21",2022-03-03 03:51:11,7,"Select menu option in window","Menu Item 'New' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'New\\'']\n""]",14,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"14",13,"Recording_51","Process_21",2022-03-03 03:51:18,15,"Select menu option in window","MenuItem: New New in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['MenuItem: New New']\n""]",15,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"15",14,"Recording_51","Process_21",2022-03-03 03:51:33,4,"Populate text field in window","Edit 'Enter your new name' in Window 'Project  ...  - Microsoft​ Edge' 2; Text:'onenote_uiflow'","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Enter your new name\\''] Text: 'onenote_uiflow' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",16,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"16",15,"Recording_51","Process_21",2022-03-03 03:51:37,6,"Press button in window","Button 'Create' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Button \\'Create\\'']\n""]",17,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"17",16,"Recording_51","Process_21",2022-03-03 03:51:43,1,"Click UI element in window","Group 'Page Title ' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Title \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 27 OffsetY: 17 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",18,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"18",17,"Recording_51","Process_21",2022-03-03 03:51:44,5,"Send keys","TextToSend:'{LShiftKey}(T)ask list'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(T)ask{Space}list'\n""]",19,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"19",18,"Recording_51","Process_21",2022-03-03 03:51:49,2,"Click UI element in window","Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 95 OffsetY: 85 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",20,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"20",19,"Recording_51","Process_21",2022-03-03 03:51:51,32,"Send keys","TextToSend:'{LShiftKey}(G)uideline {LShiftKey}(E)xplanation{Return}{LShiftKey}(A)ssesment{Return}{LShiftKey}(O)nboarding'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(G)uideline{Space}{LShiftKey}(E)xplanation{Return}{LShiftKey}(A)ssesment{Return}{LShiftKey}(O)nboarding'\n""]",21,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"21",20,"Recording_51","Process_21",2022-03-03 03:52:23,4,"Click UI element in window","Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 206 OffsetY: -45 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",22,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"22",21,"Recording_51","Process_21",2022-03-03 03:52:27,7,"Click UI element in window","Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 195 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",23,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"23",22,"Recording_51","Process_21",2022-03-03 03:52:34,7,"Select tab in window","Tab Item 'onenote_uiflow' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectTab Tab: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Tab Item \\'onenote_uiflow\\'']\n""]",24,"Make a note","Event_250","sharepoint/uiflow/onenote",""
"24",23,"Recording_51","Process_21",2022-03-03 03:52:41,6,"Select menu option in window","Menu Item 'Sync' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Sync\\'']\n""]",25,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"25",24,"Recording_51","Process_21",2022-03-03 03:52:47,3,"Click UI element in window","Edit 'Enter your email address' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.Click Element: appmask['Window \\'Microsoft OneDrive\\'']['Edit \\'Enter your email address\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 62 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",26,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"26",25,"Recording_51","Process_21",2022-03-03 03:52:50,18,"Press button in window","Button 'Sign in' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Sign in\\'']\n""]",27,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"27",26,"Recording_51","Process_21",2022-03-03 03:53:08,7,"Populate text field in window","Edit 'Enter the password for Email@Domain' in Window 'explorer'; Text:P'password_secret_text'","explorer","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'explorer\\'']['Edit \\'Enter the password for Email@Domain\\''] Text: P'password_secret_text' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",28,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"28",27,"Recording_51","Process_21",2022-03-03 03:53:15,7,"Press button in window","Button 'Sign in' in Window 'explorer'","explorer","","[""UIAutomation.PressButton Button: appmask['Window \\'explorer\\'']['Button \\'Sign in\\'']\n""]",29,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"29",28,"Recording_51","Process_21",2022-03-03 03:53:22,55,"Press button in window","Button 'OK' in Window 'explorer'","explorer","","[""UIAutomation.PressButton Button: appmask['Window \\'explorer\\'']['Button \\'OK\\'']\n""]",30,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"30",29,"Recording_51","Process_21",2022-03-03 03:54:17,8,"Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]",31,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"31",30,"Recording_51","Process_21",2022-03-03 03:54:25,4,"Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]",32,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"32",31,"Recording_51","Process_21",2022-03-03 03:54:29,2,"Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]",33,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"33",32,"Recording_51","Process_21",2022-03-03 03:54:31,4,"Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]",34,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"34",33,"Recording_51","Process_21",2022-03-03 03:54:35,3,"Press button in window","Button 'Later' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Later\\'']\n""]",35,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"35",34,"Recording_51","Process_21",2022-03-03 03:54:38,4,"Press button in window","Button 'Open my OneDrive folder' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Open my OneDrive folder\\'']\n""]",36,"Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"36",35,"Recording_51","Process_21",2022-03-03 03:54:42,7,"Press button in window","Button 'New Tab' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Button \\'New Tab\\'']\n""]",37,"Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"37",36,"Recording_51","Process_21",2022-03-03 03:54:49,1,"Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'power automate'","msedge","New tab and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'power automate' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",38,"Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"38",37,"Recording_51","Process_21",2022-03-03 03:54:50,4,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",39,"Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"39",38,"Recording_51","Process_21",2022-03-03 03:54:54,8,"Click UI element in window","Hyperlink 'Power Automate | Microsoft Power Platform' in Window 'power  ...  - Microsoft​ Edge'","msedge","power automate - Search and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'power  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Power Automate | Microsoft Power Platform\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -128 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",40,"Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"40",39,"Recording_51","Process_21",2022-03-03 03:55:02,4,"Select menu option in window","Menu Item 'My flows' in Window 'Microsoft  ...  - Microsoft​ Edge' 2","msedge","Microsoft Power Automate | Microsoft Power Platform and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'My flows\\'']\n""]",41,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"41",40,"Recording_51","Process_21",2022-03-03 03:55:06,4,"Select menu option in window","Menu Item 'Add new' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Add new\\'']\n""]",42,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"42",41,"Recording_51","Process_21",2022-03-03 03:55:10,3,"Select menu option in window","Menu Item 'Instant cloud flow—from blank' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Instant cloud flow—from blank\\'']\n""]",43,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"43",42,"Recording_51","Process_21",2022-03-03 03:55:13,9,"Click UI element in window","Edit 'Flow name' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 22 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",44,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"44",43,"Recording_51","Process_21",2022-03-03 03:55:22,5,"Populate text field in window","Edit 'Flow name' 2 in Window 'Manage your  ...  - Microsoft​ Edge'; Text:'uiflow for onenote'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\' 2'] Text: 'uiflow for onenote' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",45,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"45",44,"Recording_51","Process_21",2022-03-03 03:55:27,2,"Click UI element in window","Data Item 'Manually  ...  trigger a flow. ' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Data Item \\'Manually  ...  trigger a flow. \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 40 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",46,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"46",45,"Recording_51","Process_21",2022-03-03 03:55:29,4,"Click UI element in window","Hyperlink 'Create' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Create\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",47,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"47",46,"Recording_51","Process_21",2022-03-03 03:55:33,3,"Press button in window","Button '+ New step' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'+ New step\\'']\n""]",48,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"48",47,"Recording_51","Process_21",2022-03-03 03:55:36,3,"Press button in window","Button 'Desktop flows' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Desktop flows\\'']\n""]",49,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"49",48,"Recording_51","Process_21",2022-03-03 03:55:39,5,"Press button in window","Button 'Run a flow  ...  Desktop flows' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Run a flow  ...  Desktop flows\\'']\n""]",50,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"50",49,"Recording_51","Process_21",2022-03-03 03:55:44,8,"Press button in window","Button 'Menu for Run  ...  for desktop' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Menu for Run  ...  for desktop\\'']\n""]",51,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"51",50,"Recording_51","Process_21",2022-03-03 03:55:52,3,"Click UI element in window","Group 'manage-flow-details' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Group \\'manage-flow-details\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -216 OffsetY: -23 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",52,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"52",51,"Recording_51","Process_21",2022-03-03 03:55:55,2,"Click UI element in window","List Item ' ...  title-906' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\' ...  title-906\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -59 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",53,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"53",52,"Recording_51","Process_21",2022-03-03 03:55:57,1,"Click UI element in window","List Item 'On premises Gateway Name Surname' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'On premises Gateway Name Surname\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 97 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",54,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"54",53,"Recording_51","Process_21",2022-03-03 03:55:58,5,"Click UI element in window","Edit 'Domain and username' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Domain and username\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 102 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",55,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"55",54,"Recording_51","Process_21",2022-03-03 03:56:03,2,"Populate text field in window","Edit 'Domain and username' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'RKH-PC-22\\RKH'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Domain and username\\' 2'] Text: 'RKH-PC-22\\\\RKH' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",56,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"56",55,"Recording_51","Process_21",2022-03-03 03:56:05,5,"Click UI element in window","Edit 'Password' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Password\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 46 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",57,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
